acme_db_cpu,acme_db_mem,acme_web_cpu,acme_web_mem,db_host_cpu,web_host_cpu,Time,class,db_host_mem,httperf_num,httperf_per,request_rate,stress_ng_cpu,total_time,web_host_mem
14.1108,36.6481,30.5456,1.4236,55.8,66.1,1602380143,1.0,76.6269,6250,0.016,469.3,9375,5.2,44.1527
20.0497,37.0291,31.4388,1.3385,52.2,58.8082,1602380156,1.0,76.6622,6250,0.016,469.3,9375,5.2,44.1071
4.9001,37.0359,8.9515,1.3391,48.2,48.6,1602380169,1.0,76.7609,6250,0.016,469.4,12500,9.9,44.0134
18.9512,36.7479,38.6299,1.4354,75.9,86.6,1602380182,1.0,76.8944,6250,0.016,469.4,12500,9.9,44.3309
15.7259,36.7701,37.7732,1.4548,73.1,84.3,1602380195,1.0,76.972,6250,0.016,469.4,12500,9.9,44.3645
18.4958,36.8056,35.5178,1.491,75.6,85.9,1602380208,1.0,77.0084,6250,0.016,469.4,12500,9.9,44.4404
25.1322,36.9566,33.4536,1.4731,74.7,85.0,1602380221,1.0,77.0437,6250,0.016,469.4,12500,9.9,44.4029
15.7124,36.9756,34.8471,1.449,75.2,85.9,1602380234,1.0,77.0884,6250,0.016,469.4,12500,9.9,44.3877
17.2705,37.0076,32.192,1.407,76.3331,87.7,1602380247,1.0,77.1388,6250,0.016,469.4,12500,9.9,44.413
16.3268,37.0293,38.2847,1.443,77.1,87.5,1602380260,1.0,77.174,6250,0.016,469.4,12500,9.9,44.4703
5.5908,37.052,11.1653,1.4623,44.7,30.9,1602380273,1.0,77.1762,6250,0.016,469.3,50000,12.0,44.3933
19.7044,37.3377,39.576,1.3484,86.5,91.3,1602380286,1.0,77.1785,6250,0.016,469.3,50000,12.0,44.3841
18.2475,37.3612,37.5461,1.4495,80.2,87.6,1602380299,1.0,77.2554,6250,0.016,469.3,50000,12.0,44.5227
18.1385,37.3936,40.1567,1.4623,81.6,91.0,1602380312,1.0,77.3371,6250,0.016,469.3,50000,12.0,44.5363
15.8246,37.0821,30.176,1.4863,81.0,85.3,1602380325,1.0,77.3446,6250,0.016,469.3,50000,12.0,44.5753
25.2001,37.4396,35.2892,1.4558,94.8,91.5,1602380338,1.0,77.3952,6250,0.016,469.3,50000,12.0,44.5422
16.5772,37.463,34.9904,1.3888,77.9,87.7,1602380351,1.0,77.4046,6250,0.016,469.3,50000,12.0,44.4379
18.4701,37.1747,35.5193,1.4076,86.8,87.2,1602380364,1.0,77.3995,6250,0.016,469.3,50000,12.0,44.5045
3.8909,39.047,6.1406,1.3588,19.8,23.2,1602383159,1.0,79.2765,6250,0.016,469.4,3125,2.4,45.4496
20.0759,39.3254,32.1916,1.3468,31.0,43.3,1602383172,1.0,79.6068,6250,0.016,469.4,3125,2.4,45.805
14.9713,39.3419,32.851,1.3642,29.0,39.4,1602383185,1.0,79.6168,6250,0.016,469.4,3125,2.4,45.8077
12.2667,39.3641,32.3489,1.3824,28.5,39.0,1602383198,1.0,79.6802,6250,0.016,469.4,3125,2.4,45.8795
14.6947,39.3943,30.0974,1.3766,35.9,38.2,1602383211,1.0,79.7206,6250,0.016,469.4,3125,2.4,45.8874
12.0633,39.4114,27.2983,1.3647,32.2,41.8,1602383224,1.0,79.7174,6250,0.016,469.4,3125,2.4,45.846
20.7251,39.3414,31.016,1.383,27.8,37.2,1602383237,1.0,79.7468,6250,0.016,469.4,3125,2.4,45.8837
13.4062,39.3573,30.6328,1.3708,29.2,40.0,1602383250,1.0,79.7429,6250,0.016,469.4,3125,2.4,45.867
4.733,39.375,11.0563,1.3896,6.9,6.8,1602383263,1.0,79.7496,6250,0.016,469.3,6250,4.0,45.8648
14.3132,39.3986,30.8618,1.3519,47.7,58.3,1602383276,1.0,79.8535,6250,0.016,469.3,6250,4.0,45.9661
19.6281,39.167,39.0565,1.4499,52.3,63.5,1602383289,1.0,79.8862,6250,0.016,469.3,6250,4.0,46.1038
16.2081,39.3471,31.6466,1.3771,46.0,57.1,1602383302,1.0,79.895,6250,0.016,469.3,6250,4.0,45.9866
13.7721,39.3557,34.2785,1.3947,44.1,53.7,1602383315,1.0,79.9019,6250,0.016,469.3,6250,4.0,45.9935
14.5829,39.3701,27.3639,1.3949,43.4,52.7,1602383328,1.0,79.8551,6250,0.016,469.3,6250,4.0,45.9346
14.6937,39.0432,31.7588,1.3888,43.8,56.4,1602383341,1.0,79.9917,6250,0.016,469.3,6250,4.0,45.9884
20.3927,39.3776,32.996,1.3762,53.7,54.9,1602383354,1.0,79.8831,6250,0.016,469.3,6250,4.0,45.9897
5.4421,39.4026,9.9999,1.4147,48.7,54.5,1602383380,1.0,79.9328,6250,0.016,469.4,9375,4.9,45.9119
18.6098,39.4179,35.4696,1.3888,64.4,67.0,1602383393,1.0,80.0021,6250,0.016,469.4,9375,4.9,46.1386
16.2548,39.0821,33.706,1.3637,55.4,76.8,1602383406,1.0,79.907,6250,0.016,469.4,9375,4.9,46.1683
20.1773,39.3615,34.1261,1.4125,54.6,63.4073,1602383419,1.0,79.9413,6250,0.016,469.4,9375,4.9,46.1624
16.0753,39.3735,28.5834,1.3705,55.8,64.7,1602383432,1.0,80.0156,6250,0.016,469.4,9375,4.9,46.192
15.5426,39.3866,31.9815,1.3952,57.5,67.7,1602383445,1.0,79.9973,6250,0.016,469.4,9375,4.9,46.1131
17.0062,39.4025,28.5549,1.3827,63.8,67.5,1602383458,1.0,80.011,6250,0.016,469.4,9375,4.9,46.1468
15.9505,39.1573,34.9713,1.4255,62.6,67.3935,1602383471,1.0,80.1096,6250,0.016,469.4,9375,4.9,46.2654
9.8197,39.4067,6.9597,1.4257,32.4,31.5,1602383484,1.0,80.1062,6250,0.016,469.3,12500,10.3,46.2912
18.5177,39.0755,39.1597,1.3708,76.7,87.4,1602383497,1.0,80.2091,6250,0.016,469.3,12500,10.3,46.393
15.3979,39.0845,34.7748,1.4435,73.9,84.3,1602383510,1.0,80.1993,6250,0.016,469.3,12500,10.3,46.4673
16.5223,39.0933,35.6383,1.4859,74.7,86.8,1602383523,1.0,80.2234,6250,0.016,469.3,12500,10.3,46.5225
24.6937,39.0729,33.4086,1.4492,79.3,89.1,1602383536,1.0,80.1596,6250,0.016,469.3,12500,10.3,46.5113
18.6351,39.0838,33.054,1.4736,77.4,84.6,1602383549,1.0,80.2283,6250,0.016,469.3,12500,10.3,46.5296
16.9744,39.0991,34.232,1.4861,76.0144,85.8972,1602383562,1.0,80.2444,6250,0.016,469.3,12500,10.3,46.577
16.2919,39.1088,33.398,1.4678,76.9,90.1,1602383575,1.0,80.2435,6250,0.016,469.3,12500,10.3,46.5366
6.1077,38.7923,12.8777,1.4867,18.0,15.2,1602383588,1.0,80.2324,6250,0.016,469.3,50000,13.4,46.5452
23.6745,39.0996,35.9956,1.4194,77.4,85.3,1602383601,1.0,80.2297,6250,0.016,469.3,50000,13.4,46.466
19.6052,39.0993,37.2777,1.4379,81.4,92.0,1602383614,1.0,80.1836,6250,0.016,469.3,50000,13.4,46.5334
18.2736,38.9635,42.1159,1.3873,85.9,92.6,1602383627,1.0,80.2235,6250,0.016,469.3,50000,13.4,46.4709
15.1477,38.9759,28.6647,1.4374,79.7,91.2,1602383640,1.0,80.2037,6250,0.016,469.3,50000,13.4,46.5304
17.7011,38.689,34.4903,1.401,79.2,88.5,1602383653,1.0,80.2566,6250,0.016,469.3,50000,13.4,46.4817
17.1054,39.0946,35.5718,1.3825,81.8,91.7,1602383666,1.0,80.2274,6250,0.016,469.3,50000,13.4,46.4824
16.8948,38.7802,30.8631,1.4374,82.4,87.4,1602383679,1.0,80.2562,6250,0.016,469.3,50000,13.4,46.6057
4.0723,40.1115,7.2102,1.3946,11.4,12.0,1602386474,1.0,79.4885,6250,0.016,469.4,3125,2.3,46.0946
19.1983,40.3281,32.4924,1.3875,39.3,43.3,1602386487,1.0,79.8592,6250,0.016,469.4,3125,2.3,46.5545
13.8021,40.3326,29.9543,1.4019,29.2,39.5,1602386500,1.0,79.8628,6250,0.016,469.4,3125,2.3,46.5799
14.1528,40.3521,33.1371,1.3772,31.5,42.5,1602386513,1.0,79.9253,6250,0.016,469.4,3125,2.3,46.5937
12.6437,40.3661,28.6547,1.3774,28.3,39.5,1602386526,1.0,79.9254,6250,0.016,469.4,3125,2.3,46.6112
14.7123,40.3713,31.9188,1.3715,29.7,39.4,1602386539,1.0,79.9089,6250,0.016,469.4,3125,2.3,46.5935
21.4571,40.6284,27.9618,1.383,27.0,37.6,1602386552,1.0,79.9022,6250,0.016,469.4,3125,2.3,46.6076
13.4441,40.6365,31.9705,1.3832,28.4,38.7,1602386565,1.0,79.9043,6250,0.016,469.4,3125,2.3,46.6095
8.1374,40.645,15.9352,1.3722,4.5,7.1,1602386578,1.0,79.8979,6250,0.016,469.4,6250,3.9,46.6212
14.8501,40.66,30.3037,1.3832,46.4,57.9,1602386591,1.0,79.9956,6250,0.016,469.4,6250,3.9,46.6789
16.1486,40.6721,35.8,1.4522,46.4,64.8,1602386604,1.0,80.0202,6250,0.016,469.4,6250,3.9,46.7991
16.0439,40.8357,35.9568,1.379,45.6,60.2,1602386617,1.0,80.0334,6250,0.016,469.4,6250,3.9,46.7247
14.1416,40.8483,28.5689,1.4144,43.0,54.8,1602386630,1.0,80.0289,6250,0.016,469.4,6250,3.9,46.6692
14.4968,40.8629,33.3365,1.3479,51.1,54.0,1602386643,1.0,80.0691,6250,0.016,469.4,6250,3.9,46.6587
15.2473,40.4769,32.6277,1.4015,44.9,57.9,1602386656,1.0,80.0785,6250,0.016,469.4,6250,3.9,46.7108
13.2826,40.495,31.2211,1.42,51.5,63.8,1602386669,1.0,80.0677,6250,0.016,469.4,6250,3.9,46.7484
5.6884,40.7321,8.2979,1.4151,41.1,36.5,1602386695,1.0,80.0535,6250,0.016,469.4,9375,5.2,46.7557
15.8807,40.3546,40.6016,1.3778,66.5,71.5545,1602386708,1.0,80.1991,6250,0.016,469.4,9375,5.2,46.8134
15.0184,40.0066,28.496,1.3896,55.0,67.3,1602386721,1.0,80.2296,6250,0.016,469.4,9375,5.2,46.7868
22.9119,39.5995,37.2832,1.3895,61.8,64.2,1602386734,1.0,80.2522,6250,0.016,469.4,9375,5.2,46.7553
14.8149,39.6271,33.9341,1.3772,55.6,66.6,1602386747,1.0,80.2633,6250,0.016,469.4,9375,5.2,46.7548
15.0526,39.6446,30.1796,1.4298,56.9,66.0,1602386760,1.0,80.2327,6250,0.016,469.4,9375,5.2,46.8811
15.2997,39.6719,32.6756,1.4691,54.1,66.8,1602386773,1.0,80.3058,6250,0.016,469.4,9375,5.2,46.8218
13.5805,39.6961,36.3654,1.4036,53.3,76.1,1602386786,1.0,80.3876,6250,0.016,469.4,9375,5.2,46.8778
14.1258,39.9969,10.3888,1.4216,19.9,19.5,1602386799,1.0,80.3856,6250,0.016,469.4,12500,10.4,46.878
18.9569,40.0132,38.4128,1.3913,82.3,88.8,1602386812,1.0,80.5004,6250,0.016,469.4,12500,10.4,46.9796
18.9791,40.0342,37.5881,1.4455,76.3,83.4,1602386825,1.0,80.5557,6250,0.016,469.4,12500,10.4,47.0252
17.8031,40.0624,36.0083,1.4819,74.0637,86.6,1602386838,1.0,80.5695,6250,0.016,469.4,12500,10.4,47.0621
24.8161,40.2418,33.9722,1.4699,84.1,91.1,1602386851,1.0,80.5713,6250,0.016,469.4,12500,10.4,47.0699
16.7108,40.2644,33.7105,1.4882,79.2,84.0,1602386864,1.0,80.5911,6250,0.016,469.4,12500,10.4,47.0985
18.1549,39.9233,33.1778,1.4943,78.3,87.8976,1602386877,1.0,80.6153,6250,0.016,469.4,12500,10.4,47.1352
17.421,39.9397,36.3935,1.4511,80.0,87.7,1602386890,1.0,80.6255,6250,0.016,469.4,12500,10.4,47.0707
11.0762,39.6183,19.86,1.4724,16.9,23.0,1602386903,1.0,80.6314,6250,0.016,469.4,50000,12.1,47.0635
22.7185,39.8678,36.9282,1.378,79.5,84.8,1602386916,1.0,80.672,6250,0.016,469.4,50000,12.1,46.943
19.399,39.8838,34.5041,1.4143,82.9,85.7,1602386929,1.0,80.6887,6250,0.016,469.4,50000,12.1,47.0373
16.7896,39.5704,39.808,1.4596,83.4,86.7,1602386942,1.0,80.6893,6250,0.016,469.4,50000,12.1,47.0796
17.5766,39.5869,33.9644,1.4827,90.1,92.3,1602386955,1.0,80.7222,6250,0.016,469.4,50000,12.1,47.1654
17.4188,39.6106,35.5745,1.4885,85.4,89.3,1602386968,1.0,80.7217,6250,0.016,469.4,50000,12.1,47.1277
27.9532,39.6887,36.9091,1.4703,83.6,87.3,1602386981,1.0,80.7566,6250,0.016,469.4,50000,12.1,47.1708
17.2331,39.7038,33.5056,1.4938,80.0,90.7,1602386994,1.0,80.7783,6250,0.016,469.4,50000,12.1,47.192
17.3715,39.7228,30.4743,1.421,61.0,58.9,1602387007,1.0,80.7762,6250,0.016,469.4,50000,12.1,47.0758
7.5729,40.0637,11.688,1.3641,5.0,5.6,1602389789,1.0,80.6903,6250,0.016,469.4,3125,2.4,45.8936
14.4005,40.0754,30.502,1.3451,34.3,44.4,1602389802,1.0,81.1003,6250,0.016,469.4,3125,2.4,46.3436
21.8678,40.3785,33.9607,1.3752,31.6,40.8,1602389815,1.0,81.1172,6250,0.016,469.4,3125,2.4,46.3887
14.6663,40.3926,31.9724,1.3762,36.2,46.2,1602389828,1.0,81.151,6250,0.016,469.4,3125,2.4,46.4426
13.561,40.4095,27.361,1.3748,30.7,37.5,1602389841,1.0,81.1591,6250,0.016,469.4,3125,2.4,46.48
13.6124,40.4188,28.0353,1.3696,30.7,37.7,1602389854,1.0,81.1621,6250,0.016,469.4,3125,2.4,46.4124
13.9771,40.4461,34.2636,1.3696,30.3,39.1,1602389867,1.0,81.1938,6250,0.016,469.4,3125,2.4,46.4328
21.2383,40.4564,26.4425,1.3508,30.5,39.2,1602389880,1.0,81.2047,6250,0.016,469.4,3125,2.4,46.4191
13.1364,40.4937,23.732,1.345,47.7,59.0,1602389906,1.0,81.3232,6250,0.016,469.4,6250,3.8,46.4615
14.9187,40.5093,34.4668,1.3818,52.9,63.7,1602389919,1.0,81.3375,6250,0.016,469.4,6250,3.8,46.5808
21.9044,40.4987,33.2841,1.4121,60.7,65.8,1602389932,1.0,81.3361,6250,0.016,469.4,6250,3.8,46.5449
15.0339,40.5164,30.1866,1.3996,44.9,53.9,1602389945,1.0,81.4259,6250,0.016,469.4,6250,3.8,46.5811
15.6245,40.2407,32.1466,1.3936,46.3,55.4,1602389958,1.0,81.3889,6250,0.016,469.4,6250,3.8,46.5386
14.5174,40.253,30.0528,1.3508,49.0,59.0,1602389971,1.0,81.3576,6250,0.016,469.4,6250,3.8,46.5091
14.732,40.2804,32.6094,1.3753,45.6,55.7,1602389984,1.0,81.4363,6250,0.016,469.4,6250,3.8,46.5507
24.2942,40.6739,29.2348,1.3632,40.4,47.8,1602389997,1.0,81.4523,6250,0.016,469.4,6250,3.8,46.5227
4.7121,40.3419,8.6519,1.3637,17.7,16.1,1602390010,1.0,81.4393,6250,0.016,469.4,9375,4.8,46.5297
18.6361,40.369,38.7821,1.3937,61.2,72.5,1602390023,1.0,81.5009,6250,0.016,469.4,9375,4.8,46.6704
15.0359,40.4057,33.6328,1.3879,57.0,67.1,1602390036,1.0,81.5408,6250,0.016,469.4,9375,4.8,46.5879
15.0297,40.4313,34.6378,1.406,56.0,66.1,1602390049,1.0,81.5441,6250,0.016,469.4,9375,4.8,46.6478
18.6417,40.7566,30.6792,1.3936,58.1,65.8,1602390062,1.0,81.5743,6250,0.016,469.4,9375,4.8,46.6632
14.9882,40.7767,33.6373,1.37,55.1,63.7,1602390075,1.0,81.6472,6250,0.016,469.4,9375,4.8,46.7077
14.1756,40.8121,34.0236,1.3572,56.6,64.8,1602390088,1.0,81.6306,6250,0.016,469.4,9375,4.8,46.5707
16.692,40.8504,32.5039,1.4174,55.9,66.0,1602390101,1.0,81.5982,6250,0.016,469.4,9375,4.8,46.7379
10.3898,40.865,16.465,1.3751,30.1,38.1,1602390114,1.0,81.6456,6250,0.016,469.4,12500,10.2,46.6609
16.2987,41.1412,38.4623,1.3943,81.4,89.1,1602390127,1.0,81.8267,6250,0.016,469.4,12500,10.2,46.7953
17.6674,40.8136,38.8907,1.4425,85.9,88.9,1602390140,1.0,81.8673,6250,0.016,469.4,12500,10.2,46.8667
19.437,40.5255,37.0827,1.4722,76.4,86.7,1602390153,1.0,81.896,6250,0.016,469.4,12500,10.2,46.9147
18.9643,40.5615,36.405,1.4911,77.7,85.1,1602390166,1.0,81.9301,6250,0.016,469.4,12500,10.2,46.9447
25.1294,40.9094,30.9413,1.4978,86.7,91.5,1602390179,1.0,81.9607,6250,0.016,469.4,12500,10.2,46.9632
17.7045,40.5902,36.5313,1.4976,80.3,88.3,1602390192,1.0,81.9794,6250,0.016,469.4,12500,10.2,46.9883
16.2313,40.2923,34.2324,1.4861,83.9,87.6,1602390205,1.0,81.9611,6250,0.016,469.4,12500,10.2,46.9637
12.5295,40.3433,25.4028,1.468,83.6,89.5,1602390231,1.0,81.9684,6250,0.016,469.3,50000,12.8,46.8687
27.544,40.4037,39.4715,1.4549,80.2,86.0,1602390244,1.0,82.0911,6250,0.016,469.3,50000,12.8,46.9397
18.6209,40.43,40.1543,1.4737,80.4,89.4042,1602390257,1.0,82.0899,6250,0.016,469.3,50000,12.8,46.997
16.3437,40.1506,33.6747,1.4912,78.4,87.1408,1602390270,1.0,82.1239,6250,0.016,469.3,50000,12.8,46.9372
15.6619,40.1838,36.0455,1.4791,78.3,86.0028,1602390283,1.0,82.0727,6250,0.016,469.3,50000,12.8,46.9654
15.7266,40.2175,36.1033,1.5035,83.2,88.8,1602390296,1.0,82.1013,6250,0.016,469.3,50000,12.8,47.0201
28.2248,40.4317,33.85,1.5104,87.5,89.4,1602390309,1.0,82.1214,6250,0.016,469.3,50000,12.8,46.9715
19.5203,40.163,35.9511,1.4342,86.1,79.4,1602390322,1.0,82.11,6250,0.016,469.3,50000,12.8,46.9382
8.4672,40.5643,19.4158,1.3641,4.6,7.1,1602393104,1.0,82.2414,6250,0.016,469.4,3125,2.4,46.2279
11.5467,40.5694,29.936,1.3652,34.3,47.3,1602393117,1.0,82.6482,6250,0.016,469.4,3125,2.4,46.7165
17.0973,40.5827,30.7212,1.3756,31.6,42.4,1602393130,1.0,82.6581,6250,0.016,469.4,3125,2.4,46.7228
22.1178,40.7208,31.6175,1.419,45.2,45.9,1602393143,1.0,82.7288,6250,0.016,469.4,3125,2.4,46.809
12.618,40.7333,33.8178,1.377,27.9,37.2,1602393156,1.0,82.7592,6250,0.016,469.4,3125,2.4,46.7948
14.48,40.7438,28.3539,1.3572,29.0,38.5,1602393169,1.0,82.7637,6250,0.016,469.4,3125,2.4,46.7561
12.9839,40.7681,29.2759,1.3756,29.9,40.7,1602393182,1.0,82.7949,6250,0.016,469.4,3125,2.4,46.7753
13.6061,40.7783,32.7711,1.3629,27.6,44.6,1602393195,1.0,82.8009,6250,0.016,469.4,3125,2.4,46.7709
10.2755,40.7148,22.715,1.3399,45.7,57.5,1602393221,1.0,82.8505,6250,0.016,469.4,6250,3.7,46.7755
13.8457,40.7203,34.7578,1.3509,50.6,63.7,1602393234,1.0,82.9287,6250,0.016,469.4,6250,3.7,46.8098
13.8604,40.7338,30.8855,1.4061,46.9,58.2,1602393247,1.0,82.9144,6250,0.016,469.4,6250,3.7,47.0139
13.7118,40.7472,34.0261,1.4367,43.1,56.9,1602393260,1.0,82.9522,6250,0.016,469.4,6250,3.7,46.9731
22.8525,40.862,32.3205,1.3819,44.7,55.4,1602393273,1.0,82.9511,6250,0.016,469.4,6250,3.7,46.8809
13.767,40.5981,32.0646,1.4241,45.0,56.2,1602393286,1.0,82.9293,6250,0.016,469.4,6250,3.7,46.9196
16.2136,40.6121,32.8052,1.4063,43.9,55.0,1602393299,1.0,82.957,6250,0.016,469.4,6250,3.7,46.923
15.6422,40.6276,31.3349,1.4063,42.9,54.3,1602393312,1.0,82.9966,6250,0.016,469.4,6250,3.7,47.0416
5.559,40.6346,12.0908,1.3829,9.2,9.3,1602393325,1.0,82.9355,6250,0.016,469.3,9375,4.9,46.9988
16.2519,40.7528,37.5794,1.4245,59.0,70.5,1602393338,1.0,83.1091,6250,0.016,469.3,9375,4.9,47.0778
15.8436,40.7713,31.994,1.4427,55.5,65.6,1602393351,1.0,83.0754,6250,0.016,469.3,9375,4.9,47.1158
14.1138,40.783,34.0318,1.4246,54.6,66.1,1602393364,1.0,83.1388,6250,0.016,469.3,9375,4.9,47.162
14.595,40.533,31.303,1.4617,58.1,76.0,1602393377,1.0,83.0723,6250,0.016,469.3,9375,4.9,47.1449
24.2696,40.713,34.5747,1.4005,69.8,63.4,1602393390,1.0,83.1141,6250,0.016,469.3,9375,4.9,47.1499
14.9987,40.4536,31.0275,1.4373,54.7,64.5,1602393403,1.0,83.2244,6250,0.016,469.3,9375,4.9,47.1971
13.9532,40.469,31.7483,1.4011,55.4,65.8522,1602393416,1.0,83.1043,6250,0.016,469.3,9375,4.9,47.1187
12.6689,40.4817,22.585,1.3697,46.4,53.5,1602393429,1.0,83.2144,6250,0.016,469.2,12500,11.0,47.1225
14.5589,40.4929,35.7053,1.358,81.6,89.8,1602393442,1.0,83.3183,6250,0.016,469.2,12500,11.0,47.1975
27.1544,40.4151,33.5015,1.443,86.1,87.0,1602393455,1.0,83.3558,6250,0.016,469.2,12500,11.0,47.3684
20.0894,40.4286,38.9778,1.4315,76.7,85.8,1602393468,1.0,83.3786,6250,0.016,469.2,12500,11.0,47.3599
15.5872,40.1935,35.4501,1.4498,75.9,87.8024,1602393481,1.0,83.4397,6250,0.016,469.2,12500,11.0,47.4112
17.8684,40.2029,33.1844,1.4922,75.9,86.0,1602393494,1.0,83.4378,6250,0.016,469.2,12500,11.0,47.4462
15.2759,40.2081,37.2666,1.3999,82.7,89.9,1602393507,1.0,83.5334,6250,0.016,469.2,12500,11.0,47.3983
29.0496,40.2436,36.6681,1.4494,78.8,85.5,1602393520,1.0,83.5193,6250,0.016,469.2,12500,11.0,47.4257
16.5756,40.0255,35.0407,1.4682,53.6,64.1,1602393533,1.0,83.5144,6250,0.016,469.2,12500,11.0,47.4522
9.3022,40.0331,19.3303,1.4385,85.5,92.8,1602393546,1.0,83.5004,6250,0.016,469.3,50000,11.9,47.4074
19.6575,40.041,39.0856,1.3767,83.9,91.7,1602393559,1.0,83.5253,6250,0.016,469.3,50000,11.9,47.364
25.8499,40.3184,36.3687,1.4564,85.7,91.8,1602393572,1.0,83.5819,6250,0.016,469.3,50000,11.9,47.4772
16.4933,40.085,33.8973,1.467,75.7,85.2,1602393585,1.0,83.5992,6250,0.016,469.3,50000,11.9,47.5071
16.452,40.0949,38.1896,1.4876,77.3,88.4,1602393598,1.0,83.5891,6250,0.016,469.3,50000,11.9,47.5218
14.6936,40.1148,38.1655,1.4812,80.1,87.8,1602393611,1.0,83.6113,6250,0.016,469.3,50000,11.9,47.5514
17.5939,40.1267,31.883,1.499,86.8,86.0028,1602393624,1.0,83.5835,6250,0.016,469.3,50000,11.9,47.5666
30.9326,40.3768,37.3337,1.4614,93.8,88.1,1602393637,1.0,83.638,6250,0.016,469.3,50000,11.9,47.5411
9.1475,40.3822,20.1485,1.358,5.9,9.9,1602396419,1.0,84.5992,6250,0.016,469.4,3125,2.4,47.5634
10.9226,40.3828,24.4743,1.3883,34.7,46.4,1602396432,1.0,84.9918,6250,0.016,469.4,3125,2.4,48.0408
16.4168,40.2064,33.2279,1.37,30.4,44.0,1602396445,1.0,85.0108,6250,0.016,469.4,3125,2.4,48.0877
14.075,40.2103,32.2786,1.377,33.8,44.7,1602396458,1.0,85.0373,6250,0.016,469.4,3125,2.4,48.1333
16.7915,40.4349,29.4737,1.3817,27.1,37.3,1602396471,1.0,85.0559,6250,0.016,469.4,3125,2.4,48.1393
14.5148,40.4464,28.6603,1.3881,29.6,39.2,1602396484,1.0,85.0797,6250,0.016,469.4,3125,2.4,48.145
11.9011,40.4407,31.2565,1.3755,28.6,39.5,1602396497,1.0,85.0768,6250,0.016,469.4,3125,2.4,48.1369
14.7121,40.4505,29.1626,1.3585,27.1,37.1,1602396510,1.0,85.0813,6250,0.016,469.4,3125,2.4,48.1445
12.1059,40.2659,30.6546,1.3585,20.7,29.5,1602396523,1.0,85.0826,6250,0.016,469.4,3125,2.4,48.125
7.6201,40.5332,15.4621,1.3523,44.9,51.3,1602396536,1.0,85.1223,6250,0.016,469.4,6250,3.8,48.164
16.2069,40.5389,37.7266,1.4007,50.1,62.8,1602396549,1.0,85.1717,6250,0.016,469.4,6250,3.8,48.257
16.5055,40.5531,33.8268,1.4005,45.1,57.4,1602396562,1.0,85.1853,6250,0.016,469.4,6250,3.8,48.3373
14.735,40.4586,33.7765,1.4443,44.1,58.0,1602396575,1.0,85.1409,6250,0.016,469.4,6250,3.8,48.3714
19.9405,40.6933,32.7816,1.4008,59.7,55.7443,1602396588,1.0,85.1539,6250,0.016,469.4,6250,3.8,48.2881
13.4396,40.5137,29.0283,1.4184,44.8,60.2,1602396601,1.0,85.2058,6250,0.016,469.4,6250,3.8,48.2866
15.0869,40.5211,32.7272,1.3639,44.5,55.2,1602396614,1.0,85.1785,6250,0.016,469.4,6250,3.8,48.3755
15.6041,40.5378,32.1359,1.4496,44.9,54.6,1602396627,1.0,85.1908,6250,0.016,469.4,6250,3.8,48.4574
7.0848,40.5425,15.3942,1.4623,8.2,18.0,1602396640,1.0,85.1759,6250,0.016,469.2,9375,5.0,48.468
23.3966,40.5523,36.7311,1.3756,74.4,70.6,1602396653,1.0,85.2689,6250,0.016,469.2,9375,5.0,48.4807
15.7145,40.5653,32.7806,1.458,55.9,66.9,1602396666,1.0,85.3438,6250,0.016,469.2,9375,5.0,48.5732
13.9285,40.3633,37.9342,1.4057,53.1,65.7,1602396679,1.0,85.3276,6250,0.016,469.2,9375,5.0,48.5414
15.2137,40.3794,34.6454,1.4054,54.6,65.7,1602396692,1.0,85.2189,6250,0.016,469.2,9375,5.0,48.5869
16.4325,40.3907,28.657,1.3632,53.2,64.3,1602396705,1.0,85.2684,6250,0.016,469.2,9375,5.0,48.5838
22.806,40.2626,32.6797,1.3876,55.1,66.9331,1602396718,1.0,85.2196,6250,0.016,469.2,9375,5.0,48.5282
15.5762,40.2748,33.6349,1.3811,54.2,64.6505,1602396731,1.0,85.2779,6250,0.016,469.2,9375,5.0,48.5701
13.3536,40.2832,25.7915,1.3824,49.7,56.2,1602396744,1.0,85.3242,6250,0.016,469.4,12500,9.7,48.6408
13.1401,40.291,27.9272,1.3578,79.2,93.8,1602396757,1.0,85.3572,6250,0.016,469.4,12500,9.7,48.6994
17.809,40.1047,36.4287,1.382,78.0,88.5,1602396770,1.0,85.4485,6250,0.016,469.4,12500,9.7,48.7695
26.3532,40.2056,33.7397,1.4487,74.4,84.4,1602396783,1.0,85.4545,6250,0.016,469.4,12500,9.7,48.8928
17.6331,40.2165,27.7962,1.4061,74.3,86.6,1602396796,1.0,85.4618,6250,0.016,469.4,12500,9.7,48.8226
15.4854,40.1965,36.1147,1.4368,76.5,86.2,1602396809,1.0,85.441,6250,0.016,469.4,12500,9.7,48.887
15.0665,40.0319,35.8731,1.4437,80.0,92.6118,1602396822,1.0,85.4876,6250,0.016,469.4,12500,9.7,48.911
17.5361,40.0427,34.7886,1.4804,77.0,86.9,1602396835,1.0,85.5159,6250,0.016,469.4,12500,9.7,48.989
15.1218,40.0261,31.6662,1.5044,63.1,75.3,1602396848,1.0,85.5135,6250,0.016,469.4,12500,9.7,48.9956
8.9266,39.8681,16.7538,1.5051,80.2,86.2,1602396861,1.0,85.44,6250,0.016,469.4,50000,14.7,48.8961
