acme_db_cpu,acme_db_mem,acme_web_cpu,acme_web_mem,host_cpu,Time,class,host_mem,httperf_num,httperf_per,request_rate,interference_wkld_intensity,total_time
9.6415,24.308,13.4469,1.2884,19.6,1627845358.0,0.0,30.6884,3125,0.032,238.9,2.0,3.6
7.9497,24.3101,15.3978,1.2884,20.8734,1627845371.0,0.0,30.6864,3125,0.032,238.9,2.0,3.6
13.3671,24.3197,15.5458,1.2884,23.0076,1627845384.0,0.0,29.7624,3125,0.032,238.9,2.0,3.6
7.952,24.3215,14.4309,1.2762,19.8,1627845397.0,0.0,29.7451,3125,0.032,238.9,2.0,3.6
6.5489,24.3273,9.7818,1.2762,44.3,1627845423.0,1.0,29.8628,3125,0.032,238.9,3.0,6.1
12.4318,24.3293,19.9687,1.2762,53.6093,1627845436.0,1.0,29.7196,3125,0.032,238.9,3.0,6.1
11.5533,24.346,19.8512,1.2832,65.8932,1627845449.0,1.0,29.5739,3125,0.032,238.9,3.0,6.1
14.1418,24.3496,21.5107,1.2955,65.4931,1627845462.0,1.0,29.6817,3125,0.032,238.9,3.0,6.1
12.7113,24.3582,18.6225,1.2942,67.6,1627845475.0,1.0,29.7672,3125,0.032,238.9,3.0,6.1
12.3826,24.3654,18.193,1.2942,66.6,1627845488.0,1.0,29.8937,3125,0.032,238.9,3.0,6.1
16.5808,24.3797,21.9758,1.2942,69.0062,1627845501.0,1.0,29.9424,3125,0.032,238.9,3.0,6.1
12.7298,24.3872,19.0555,1.2978,65.4,1627845514.0,1.0,29.993,3125,0.032,238.9,3.0,6.1
3.6947,24.39,5.4412,1.2799,10.4,1627845527.0,1.0,29.9687,3125,0.032,238.8,4.0,7.1
11.7114,24.396,18.9805,1.2871,57.0,1627845540.0,1.0,30.0045,3125,0.032,238.8,4.0,7.1
12.4452,24.4028,21.815,1.264,72.4,1627845553.0,1.0,29.9438,3125,0.032,238.8,4.0,7.1
16.4759,24.4133,20.7711,1.264,73.4,1627845566.0,1.0,29.9445,3125,0.032,238.8,4.0,7.1
11.4517,24.421,20.3714,1.264,72.2945,1627845579.0,1.0,29.9349,3125,0.032,238.8,4.0,7.1
13.2741,24.4278,20.482,1.2676,72.6,1627845592.0,1.0,29.9572,3125,0.032,238.8,4.0,7.1
13.0874,24.434,18.125,1.2715,73.3053,1627845605.0,1.0,29.9438,3125,0.032,238.8,4.0,7.1
10.5663,24.4427,19.1547,1.2845,68.6,1627845618.0,1.0,29.9548,3125,0.032,238.8,4.0,7.1
8.7528,24.4456,6.7322,1.2863,13.7173,1627845631.0,1.0,29.9487,3125,0.032,238.8,5.0,8.5
10.7924,24.4527,18.3959,1.2942,56.0,1627845644.0,1.0,30.0029,3125,0.032,238.8,5.0,8.5
13.3987,24.4554,19.1061,1.2942,77.6,1627845657.0,1.0,30.0425,3125,0.032,238.8,5.0,8.5
14.1093,24.46,25.1951,1.2937,80.5,1627845670.0,1.0,30.0901,3125,0.032,238.8,5.0,8.5
16.3701,24.4689,21.3626,1.294,82.3,1627845683.0,1.0,30.1248,3125,0.032,238.8,5.0,8.5
13.8451,24.473,19.5836,1.294,78.1,1627845696.0,1.0,30.1787,3125,0.032,238.8,5.0,8.5
12.845,24.4773,19.3957,1.2879,79.1,1627845709.0,1.0,30.1997,3125,0.032,238.8,5.0,8.5
14.4,24.479,22.9277,1.2879,79.0,1627845722.0,1.0,30.2721,3125,0.032,238.8,5.0,8.5
4.6685,24.5206,6.3357,1.2812,5.8,1627848530.0,0.0,30.0154,3125,0.032,238.9,1.0,3.4
9.7032,24.5257,16.8968,1.2847,24.2,1627848543.0,0.0,30.6385,3125,0.032,238.9,1.0,3.4
8.903,24.5288,13.1767,1.2848,21.5,1627848556.0,0.0,30.6451,3125,0.032,238.9,1.0,3.4
9.4682,24.5648,19.6182,1.2848,24.9,1627848569.0,0.0,30.6496,3125,0.032,238.9,1.0,3.4
12.3381,24.6103,12.7457,1.285,19.0705,1627848582.0,0.0,30.6645,3125,0.032,238.9,1.0,3.4
8.3798,24.6478,15.3627,1.2978,21.8,1627848595.0,0.0,30.7088,3125,0.032,238.9,1.0,3.4
11.0244,24.6709,14.3444,1.3041,20.9842,1627848608.0,0.0,30.7195,3125,0.032,238.9,1.0,3.4
7.7337,24.6777,13.8966,1.292,21.2,1627848621.0,0.0,30.6991,3125,0.032,238.9,1.0,3.4
6.4827,24.6833,10.4317,1.2963,13.7,1627848634.0,0.0,30.702,3125,0.032,238.9,2.0,3.6
8.6745,24.696,9.2362,1.2981,67.8,1627848647.0,0.0,31.3983,3125,0.032,238.9,2.0,3.6
10.1938,24.7176,14.7635,1.2859,21.9,1627848660.0,0.0,31.18,3125,0.032,238.9,2.0,3.6
10.0225,24.746,15.7498,1.292,25.6,1627848673.0,0.0,31.2214,3125,0.032,238.9,2.0,3.6
9.2113,24.7549,15.2611,1.3101,19.8,1627848686.0,0.0,31.2355,3125,0.032,238.9,2.0,3.6
12.7361,24.7677,16.5805,1.3215,26.4,1627848699.0,0.0,31.2371,3125,0.032,238.9,2.0,3.6
9.6865,24.7709,14.7999,1.3462,25.4447,1627848712.0,0.0,30.3573,3125,0.032,238.9,2.0,3.6
8.8318,24.7802,13.298,1.3468,22.8,1627848725.0,0.0,30.3658,3125,0.032,238.9,2.0,3.6
3.5594,24.7875,6.6401,1.3043,22.8,1627848751.0,1.0,30.3861,3125,0.032,238.8,3.0,6.5
13.7771,24.8026,17.9894,1.3055,54.1,1627848764.0,1.0,30.4712,3125,0.032,238.8,3.0,6.5
12.7512,24.808,19.8409,1.3136,61.5,1627848777.0,1.0,30.485,3125,0.032,238.8,3.0,6.5
12.9337,24.8147,20.3894,1.3109,62.2,1627848790.0,1.0,30.4937,3125,0.032,238.8,3.0,6.5
12.4844,24.8242,19.6152,1.3079,64.807,1627848803.0,1.0,30.5895,3125,0.032,238.8,3.0,6.5
12.6481,24.8284,17.8738,1.3082,68.8,1627848816.0,1.0,30.6121,3125,0.032,238.8,3.0,6.5
13.489,24.8392,19.876,1.3165,63.6927,1627848829.0,1.0,30.7199,3125,0.032,238.8,3.0,6.5
11.1908,24.8458,19.0773,1.3007,64.3,1627848842.0,1.0,30.7228,3125,0.032,238.8,3.0,6.5
3.686,24.8449,6.3068,1.3021,18.0,1627848855.0,1.0,30.7467,3125,0.032,238.9,4.0,7.1
12.3337,24.8535,15.852,1.3115,58.4917,1627848868.0,1.0,30.7924,3125,0.032,238.9,4.0,7.1
16.5878,24.8691,22.0744,1.2993,75.0,1627848881.0,1.0,30.7361,3125,0.032,238.9,4.0,7.1
12.8426,24.8752,23.2317,1.3,72.3055,1627848894.0,1.0,30.6817,3125,0.032,238.9,4.0,7.1
13.4138,24.8806,19.0457,1.3114,76.0048,1627848907.0,1.0,30.7369,3125,0.032,238.9,4.0,7.1
14.5022,24.8891,19.043,1.3146,74.9,1627848920.0,1.0,30.8229,3125,0.032,238.9,4.0,7.1
10.7238,24.8945,19.4024,1.3299,74.1,1627848933.0,1.0,30.8817,3125,0.032,238.9,4.0,7.1
17.7523,24.9064,19.8615,1.3332,72.0,1627848946.0,1.0,30.9373,3125,0.032,238.9,4.0,7.1
4.2422,24.9094,6.0903,1.3377,9.7,1627848959.0,1.0,30.9494,3125,0.032,238.8,5.0,8.6
9.7775,24.9124,14.2982,1.3359,53.6,1627848972.0,1.0,30.9948,3125,0.032,238.8,5.0,8.6
13.1781,24.919,20.1692,1.3361,73.9,1627848985.0,1.0,30.9176,3125,0.032,238.8,5.0,8.6
20.1009,24.9356,22.237,1.3417,85.9,1627848998.0,1.0,30.9479,3125,0.032,238.8,5.0,8.6
11.1561,24.9401,20.0421,1.3417,75.6,1627849011.0,1.0,30.8994,3125,0.032,238.8,5.0,8.6
12.9671,24.9473,20.2985,1.3114,78.2957,1627849024.0,1.0,30.8603,3125,0.032,238.8,5.0,8.6
13.656,24.9525,21.6308,1.3114,77.8,1627849037.0,1.0,30.8787,3125,0.032,238.8,5.0,8.6
12.1123,24.9605,19.5384,1.3138,80.0,1627849050.0,1.0,30.8936,3125,0.032,238.8,5.0,8.6
3.3144,25.8979,4.6609,1.2615,8.8,1627851858.0,0.0,30.5327,3125,0.032,238.9,1.0,3.4
7.8832,25.9033,11.9837,1.2737,22.5,1627851871.0,0.0,30.7371,3125,0.032,238.9,1.0,3.4
10.3086,25.9069,13.6958,1.2737,22.3,1627851884.0,0.0,30.716,3125,0.032,238.9,1.0,3.4
9.0281,25.9121,17.8513,1.2798,24.9,1627851897.0,0.0,30.1798,3125,0.032,238.9,1.0,3.4
8.5651,25.9296,14.1763,1.2798,19.5161,1627851910.0,0.0,30.1629,3125,0.032,238.9,1.0,3.4
9.2387,25.9244,13.374,1.292,22.5,1627851923.0,0.0,30.1423,3125,0.032,238.9,1.0,3.4
10.5518,25.9289,16.241,1.292,21.694,1627851936.0,0.0,30.1383,3125,0.032,238.9,1.0,3.4
9.0171,25.9362,14.3681,1.2991,21.4,1627851949.0,0.0,30.1441,3125,0.032,238.9,1.0,3.4
11.0995,25.9594,12.1397,1.3041,18.6163,1627851962.0,0.0,30.1451,3125,0.032,238.9,2.0,3.6
7.0776,25.6234,13.0371,1.292,83.1034,1627851975.0,0.0,31.692,3125,0.032,238.9,2.0,3.6
10.425,25.6341,15.0021,1.3042,21.8,1627851988.0,0.0,31.2356,3125,0.032,238.9,2.0,3.6
9.7995,25.6383,16.467,1.2922,24.3849,1627852001.0,0.0,31.2286,3125,0.032,238.9,2.0,3.6
8.3882,25.6465,14.0811,1.3033,19.3484,1627852014.0,0.0,31.2293,3125,0.032,238.9,2.0,3.6
11.5478,25.6699,14.8222,1.3162,21.0,1627852027.0,0.0,31.2316,3125,0.032,238.9,2.0,3.6
9.5259,25.6806,18.3253,1.3043,23.9824,1627852040.0,0.0,30.4455,3125,0.032,238.9,2.0,3.6
8.8347,25.6892,12.5446,1.3106,20.9,1627852053.0,0.0,30.4403,3125,0.032,238.9,2.0,3.6
8.4798,25.7177,8.2267,1.2846,44.0,1627852079.0,1.0,30.5132,3125,0.032,238.9,3.0,6.3
10.5761,25.722,17.303,1.2967,53.5907,1627852092.0,1.0,30.3451,3125,0.032,238.9,3.0,6.3
11.8529,25.7321,22.0283,1.2829,66.1932,1627852105.0,1.0,30.0964,3125,0.032,238.9,3.0,6.3
13.0343,25.7371,18.1962,1.2866,62.4,1627852118.0,1.0,30.3203,3125,0.032,238.9,3.0,6.3
12.1783,25.7429,19.0748,1.2866,69.3,1627852131.0,1.0,30.3684,3125,0.032,238.9,3.0,6.3
17.2534,25.7637,19.946,1.2866,67.1066,1627852144.0,1.0,30.4484,3125,0.032,238.9,3.0,6.3
13.4974,25.7644,20.4031,1.2866,64.6,1627852157.0,1.0,30.4747,3125,0.032,238.9,3.0,6.3
12.4175,25.7741,20.1299,1.2894,64.5,1627852170.0,1.0,30.5005,3125,0.032,238.9,3.0,6.3
3.612,25.7791,5.324,1.2927,21.7844,1627852183.0,1.0,30.514,3125,0.032,238.9,4.0,7.1
11.0468,25.7839,17.1796,1.2927,47.2895,1627852196.0,1.0,30.5634,3125,0.032,238.9,4.0,7.1
17.5144,25.8085,21.1287,1.293,71.8,1627852209.0,1.0,30.5401,3125,0.032,238.9,4.0,7.1
13.7107,25.8129,22.579,1.3103,75.6951,1627852222.0,1.0,30.503,3125,0.032,238.9,4.0,7.1
11.8524,25.8211,17.5498,1.3108,73.3,1627852235.0,1.0,30.5726,3125,0.032,238.9,4.0,7.1
13.0601,25.8257,18.7621,1.3108,74.3,1627852248.0,1.0,30.6753,3125,0.032,238.9,4.0,7.1
13.4725,25.8314,22.4419,1.3108,70.5,1627852261.0,1.0,30.5838,3125,0.032,238.9,4.0,7.1
12.675,25.8512,17.6634,1.3108,72.2,1627852274.0,1.0,30.5835,3125,0.032,238.9,4.0,7.1
6.3231,25.856,9.4107,1.3108,28.7,1627852287.0,1.0,30.5529,3125,0.032,238.8,5.0,8.9
12.1899,25.865,15.9171,1.3111,53.4,1627852300.0,1.0,30.7337,3125,0.032,238.8,5.0,8.9
12.3956,25.8728,21.0204,1.3201,78.3,1627852313.0,1.0,30.7113,3125,0.032,238.8,5.0,8.9
20.3531,25.8892,20.1071,1.298,84.2,1627852326.0,1.0,30.6652,3125,0.032,238.8,5.0,8.9
12.2164,25.8977,19.0089,1.2807,75.4,1627852339.0,1.0,30.6495,3125,0.032,238.8,5.0,8.9
12.7042,25.9044,19.0033,1.2808,76.4953,1627852352.0,1.0,30.6496,3125,0.032,238.8,5.0,8.9
14.93,25.912,21.5296,1.2808,79.6,1627852365.0,1.0,30.679,3125,0.032,238.8,5.0,8.9
14.1873,25.9223,19.9915,1.2809,79.6,1627852378.0,1.0,30.6964,3125,0.032,238.8,5.0,8.9
5.9864,26.098,10.659,1.3017,11.4,1627855186.0,0.0,30.5619,3125,0.032,238.9,1.0,3.5
8.6067,26.0994,15.676,1.302,23.0,1627855199.0,0.0,31.2428,3125,0.032,238.9,1.0,3.5
10.41,26.1013,14.1159,1.3184,21.5843,1627855212.0,0.0,31.2567,3125,0.032,238.9,1.0,3.5
10.6417,26.1088,20.7692,1.2897,30.114,1627855225.0,0.0,31.1968,3125,0.032,238.9,1.0,3.5
8.5545,26.113,18.9116,1.2897,21.9,1627855238.0,0.0,30.6176,3125,0.032,238.9,1.0,3.5
8.8936,26.1188,13.4729,1.2969,21.8,1627855251.0,0.0,30.6184,3125,0.032,238.9,1.0,3.5
9.2829,26.1266,15.8697,1.302,23.4847,1627855264.0,0.0,30.623,3125,0.032,238.9,1.0,3.5
9.0878,26.1321,13.4191,1.2836,25.1599,1627855277.0,0.0,30.6033,3125,0.032,238.9,1.0,3.5
7.646,25.9777,13.7539,1.29,92.3,1627855303.0,0.0,31.7713,3125,0.032,238.9,2.0,3.6
10.9861,25.9853,14.1558,1.29,20.9,1627855316.0,0.0,31.733,3125,0.032,238.9,2.0,3.6
10.6969,25.992,15.4062,1.2961,24.3487,1627855329.0,0.0,31.7368,3125,0.032,238.9,2.0,3.6
12.1909,26.01,16.0345,1.2961,20.5841,1627855342.0,0.0,31.7358,3125,0.032,238.9,2.0,3.6
8.3656,26.0175,14.5025,1.2961,22.6,1627855355.0,0.0,31.7445,3125,0.032,238.9,2.0,3.6
11.0489,26.0203,16.2712,1.2961,26.5,1627855368.0,0.0,30.8297,3125,0.032,238.9,2.0,3.6
8.7232,26.0238,13.9406,1.2961,20.7,1627855381.0,0.0,30.822,3125,0.032,238.9,2.0,3.6
8.1736,26.0273,11.7988,1.3137,17.7165,1627855394.0,0.0,30.8393,3125,0.032,238.9,2.0,3.6
5.6678,26.0414,5.1506,1.2775,16.2,1627855407.0,1.0,30.7939,3125,0.032,238.8,3.0,6.4
11.9915,26.0509,19.8384,1.2775,53.5,1627855420.0,1.0,31.0432,3125,0.032,238.8,3.0,6.4
14.0211,26.0578,21.6705,1.2775,66.0,1627855433.0,1.0,30.6592,3125,0.032,238.8,3.0,6.4
14.0773,26.063,21.6748,1.2775,65.6,1627855446.0,1.0,30.8196,3125,0.032,238.8,3.0,6.4
17.2549,26.0762,19.9422,1.2775,69.1,1627855459.0,1.0,30.9026,3125,0.032,238.8,3.0,6.4
11.7464,26.0821,18.7521,1.2775,64.8,1627855472.0,1.0,30.9489,3125,0.032,238.8,3.0,6.4
12.7645,26.0822,20.7875,1.2714,66.0,1627855485.0,1.0,30.9559,3125,0.032,238.8,3.0,6.4
12.8938,26.0912,21.689,1.2714,63.2927,1627855498.0,1.0,30.9434,3125,0.032,238.8,3.0,6.4
3.7948,26.0958,6.6847,1.2714,8.7,1627855511.0,1.0,30.9468,3125,0.032,238.8,4.0,8.3
13.9793,26.1157,16.2511,1.2714,51.5,1627855524.0,1.0,31.0104,3125,0.032,238.8,4.0,8.3
12.8952,26.1218,22.6339,1.2714,70.7942,1627855537.0,1.0,31.2234,3125,0.032,238.8,4.0,8.3
16.3284,26.1324,23.2753,1.289,74.8,1627855550.0,1.0,31.0381,3125,0.032,238.8,4.0,8.3
11.9878,26.1375,18.051,1.2892,74.4,1627855563.0,1.0,31.0873,3125,0.032,238.8,4.0,8.3
14.4242,26.1465,20.0451,1.2892,73.5,1627855576.0,1.0,31.081,3125,0.032,238.8,4.0,8.3
12.0666,26.1665,19.0636,1.3132,70.3,1627855589.0,1.0,31.1221,3125,0.032,238.8,4.0,8.3
12.1471,26.173,18.679,1.3132,72.4055,1627855602.0,1.0,31.133,3125,0.032,238.8,4.0,8.3
6.5306,26.1778,8.3041,1.3136,21.5,1627855615.0,1.0,31.1269,3125,0.032,238.8,5.0,10.0
13.01,26.185,19.5977,1.3141,63.5,1627855628.0,1.0,31.2796,3125,0.032,238.8,5.0,10.0
16.41,26.2004,19.4872,1.3228,79.8,1627855641.0,1.0,31.2493,3125,0.032,238.8,5.0,10.0
15.7882,26.2113,23.0338,1.2922,82.3,1627855654.0,1.0,31.1108,3125,0.032,238.8,5.0,10.0
12.0651,26.214,20.8459,1.3062,77.0046,1627855667.0,1.0,31.2086,3125,0.032,238.8,5.0,10.0
15.5283,26.2233,23.2437,1.2889,80.0,1627855680.0,1.0,31.2795,3125,0.032,238.8,5.0,10.0
14.1224,26.2316,22.5604,1.2889,78.3,1627855693.0,1.0,31.382,3125,0.032,238.8,5.0,10.0
17.8995,26.2447,19.7831,1.2889,81.4,1627855706.0,1.0,31.4323,3125,0.032,238.8,5.0,10.0
5.2908,27.1524,6.7271,1.2346,49.3,1627858527.0,0.0,32.3693,3125,0.032,238.9,1.0,3.5
13.6761,27.1661,14.9868,1.2348,25.8,1627858540.0,0.0,32.2661,3125,0.032,238.9,1.0,3.5
10.0127,27.1739,16.3845,1.2348,24.97,1627858553.0,0.0,31.6664,3125,0.032,238.9,1.0,3.5
10.2029,27.175,17.5923,1.2529,19.4,1627858566.0,0.0,31.6811,3125,0.032,238.9,1.0,3.5
9.5118,27.1845,14.6061,1.2529,21.5,1627858579.0,0.0,31.6631,3125,0.032,238.9,1.0,3.5
10.0172,27.1793,14.8869,1.253,22.3,1627858592.0,0.0,31.6439,3125,0.032,238.9,1.0,3.5
12.3702,27.1968,14.468,1.2484,22.0,1627858605.0,0.0,31.6472,3125,0.032,238.9,1.0,3.5
6.9523,27.2046,11.9859,1.2593,13.8828,1627858618.0,0.0,31.6433,3125,0.032,238.9,1.0,3.5
3.5911,27.2049,4.5759,1.2594,29.9,1627858631.0,0.0,31.9505,3125,0.032,238.9,2.0,3.8
9.9083,27.0344,15.559,1.261,21.5274,1627858644.0,0.0,32.9257,3125,0.032,238.9,2.0,3.8
10.9287,27.0395,16.0251,1.2655,21.4744,1627858657.0,0.0,32.9228,3125,0.032,238.9,2.0,3.8
13.7351,27.0611,15.566,1.2655,21.1,1627858670.0,0.0,32.9261,3125,0.032,238.9,2.0,3.8
9.0682,27.0703,13.6145,1.2838,21.647,1627858683.0,0.0,32.9546,3125,0.032,238.9,2.0,3.8
11.1326,27.0749,15.5259,1.2838,23.0,1627858696.0,0.0,32.2223,3125,0.032,238.9,2.0,3.8
9.069,27.0844,14.2058,1.2889,20.1,1627858709.0,0.0,32.0942,3125,0.032,238.9,2.0,3.8
8.9923,27.0884,15.0273,1.2899,21.263,1627858722.0,0.0,32.0994,3125,0.032,238.9,2.0,3.8
2.4081,27.1082,5.0825,1.2899,16.3833,1627858735.0,1.0,32.1193,3125,0.032,238.9,3.0,7.0
12.1054,27.1195,17.5319,1.2915,47.8,1627858748.0,1.0,32.1524,3125,0.032,238.9,3.0,7.0
12.1841,27.1262,17.1778,1.2838,64.3,1627858761.0,1.0,31.856,3125,0.032,238.9,3.0,7.0
14.7188,27.1343,21.9824,1.2899,67.1,1627858774.0,1.0,32.0556,3125,0.032,238.9,3.0,7.0
16.3129,27.1551,18.3982,1.2899,69.1,1627858787.0,1.0,32.1217,3125,0.032,238.9,3.0,7.0
12.5292,27.1626,18.9574,1.2899,67.2,1627858800.0,1.0,32.1797,3125,0.032,238.9,3.0,7.0
12.0351,27.1695,19.132,1.2655,65.4,1627858813.0,1.0,32.1703,3125,0.032,238.9,3.0,7.0
13.8113,27.1712,17.3765,1.2655,64.6,1627858826.0,1.0,32.1957,3125,0.032,238.9,3.0,7.0
4.1218,27.1768,6.5624,1.2655,8.8,1627858839.0,1.0,32.1887,3125,0.032,238.8,4.0,7.7
11.8839,27.1903,14.1831,1.2655,51.8,1627858852.0,1.0,32.2182,3125,0.032,238.8,4.0,7.7
12.3099,27.1944,19.7519,1.2832,70.5,1627858865.0,1.0,32.2698,3125,0.032,238.8,4.0,7.7
14.4621,27.1985,23.6818,1.2773,78.0,1627858878.0,1.0,32.2134,3125,0.032,238.8,4.0,7.7
12.6812,27.2046,16.7917,1.2776,71.4943,1627858891.0,1.0,32.2401,3125,0.032,238.8,4.0,7.7
17.5454,27.2308,21.2783,1.2777,78.2957,1627858904.0,1.0,32.2975,3125,0.032,238.8,4.0,7.7
13.4476,27.2355,19.8001,1.2894,73.7,1627858917.0,1.0,32.297,3125,0.032,238.8,4.0,7.7
11.9548,27.245,18.1726,1.2895,72.2,1627858930.0,1.0,32.3009,3125,0.032,238.8,4.0,7.7
5.0807,27.2482,7.6408,1.2897,24.7,1627858943.0,1.0,32.262,3125,0.032,238.8,5.0,9.2
6.7573,27.2519,13.1836,1.29,47.0,1627858956.0,1.0,32.32,3125,0.032,238.8,5.0,9.2
17.6541,27.2731,18.7374,1.2952,76.1,1627858969.0,1.0,32.214,3125,0.032,238.8,5.0,9.2
13.5682,27.278,24.0101,1.2717,79.9,1627858982.0,1.0,32.2176,3125,0.032,238.8,5.0,9.2
13.939,27.287,18.6082,1.2717,76.9,1627858995.0,1.0,32.3015,3125,0.032,238.8,5.0,9.2
13.1232,27.2967,19.6808,1.2717,77.9,1627859008.0,1.0,32.3226,3125,0.032,238.8,5.0,9.2
14.9437,27.3043,21.9116,1.2717,78.9,1627859021.0,1.0,32.3606,3125,0.032,238.8,5.0,9.2
12.5509,27.3304,19.2809,1.2717,77.9956,1627859034.0,1.0,32.37,3125,0.032,238.8,5.0,9.2
7.654,27.8653,10.9472,1.273,55.5977,1627861855.0,0.0,31.8427,3125,0.032,238.9,1.0,3.4
10.4988,27.8755,15.1752,1.2831,22.3689,1627861868.0,0.0,31.7819,3125,0.032,238.9,1.0,3.4
12.556,27.8849,17.1765,1.2896,28.3427,1627861881.0,0.0,31.789,3125,0.032,238.9,1.0,3.4
9.2023,27.8926,15.7535,1.277,19.1,1627861894.0,0.0,31.2651,3125,0.032,238.9,1.0,3.4
8.8365,27.8968,13.5255,1.277,21.3,1627861907.0,0.0,31.2559,3125,0.032,238.9,1.0,3.4
10.314,27.9025,15.3321,1.277,23.3,1627861920.0,0.0,31.2538,3125,0.032,238.9,1.0,3.4
8.3446,27.9112,14.5459,1.277,20.6,1627861933.0,0.0,31.2331,3125,0.032,238.9,1.0,3.4
4.866,27.9331,8.6121,1.2773,68.3,1627861959.0,0.0,32.3721,3125,0.032,238.9,2.0,3.6
11.5295,27.5725,15.5485,1.2783,22.2845,1627861972.0,0.0,32.8368,3125,0.032,238.9,2.0,3.6
9.1455,27.5826,16.8037,1.2834,22.3,1627861985.0,0.0,32.8249,3125,0.032,238.9,2.0,3.6
11.2466,27.619,16.7317,1.303,24.4,1627861998.0,0.0,32.8531,3125,0.032,238.9,2.0,3.6
9.6401,27.6245,13.6279,1.3156,22.6845,1627862011.0,0.0,32.8588,3125,0.032,238.9,2.0,3.6
10.6477,27.6326,15.5672,1.2937,22.4,1627862024.0,0.0,31.9411,3125,0.032,238.9,2.0,3.6
8.6361,27.6315,15.0751,1.2943,19.5161,1627862037.0,0.0,31.9437,3125,0.032,238.9,2.0,3.6
9.1866,27.6965,13.1263,1.2982,20.7,1627862050.0,0.0,31.9981,3125,0.032,238.9,2.0,3.6
6.6321,27.7235,5.5407,1.3004,27.6,1627862063.0,1.0,32.1434,3125,0.032,238.9,3.0,6.1
10.5648,27.7293,17.8429,1.3066,54.7,1627862076.0,1.0,31.7292,3125,0.032,238.9,3.0,6.1
12.3831,27.7389,20.941,1.2956,66.4,1627862089.0,1.0,31.4452,3125,0.032,238.9,3.0,6.1
14.5719,27.7457,21.2694,1.2956,70.9058,1627862102.0,1.0,31.5044,3125,0.032,238.9,3.0,6.1
11.7935,27.7551,15.1186,1.2956,64.5,1627862115.0,1.0,31.5807,3125,0.032,238.9,3.0,6.1
12.9961,27.7808,18.4935,1.2956,69.2,1627862128.0,1.0,31.6316,3125,0.032,238.9,3.0,6.1
12.0192,27.7845,20.7284,1.2956,65.7932,1627862141.0,1.0,31.6573,3125,0.032,238.9,3.0,6.1
11.8546,27.7933,17.3739,1.2956,65.9932,1627862154.0,1.0,31.7406,3125,0.032,238.9,3.0,6.1
6.8968,27.7949,9.4999,1.2958,30.2,1627862167.0,1.0,31.7334,3125,0.032,238.8,4.0,7.4
14.5088,27.8226,17.3489,1.2958,54.1,1627862180.0,1.0,31.8431,3125,0.032,238.8,4.0,7.4
12.4005,27.8304,19.1577,1.2854,71.2,1627862193.0,1.0,31.7768,3125,0.032,238.8,4.0,7.4
16.2165,27.8371,23.8674,1.3195,75.5,1627862206.0,1.0,31.801,3125,0.032,238.8,4.0,7.4
12.0456,27.8461,19.2637,1.3197,73.2,1627862219.0,1.0,31.8013,3125,0.032,238.8,4.0,7.4
12.3581,27.8505,18.9952,1.3228,71.6,1627862232.0,1.0,31.835,3125,0.032,238.8,4.0,7.4
18.2912,27.8817,20.0618,1.339,72.2,1627862245.0,1.0,31.8394,3125,0.032,238.8,4.0,7.4
11.5777,27.8875,18.5407,1.3413,70.5,1627862258.0,1.0,31.8373,3125,0.032,238.8,4.0,7.4
9.4968,27.8905,13.8814,1.3472,52.5905,1627862271.0,1.0,31.8182,3125,0.032,238.9,5.0,9.0
10.1448,27.8944,16.3636,1.2868,49.91,1627862284.0,1.0,31.8387,3125,0.032,238.9,5.0,9.0
10.7744,27.8937,18.3806,1.2872,67.8,1627862297.0,1.0,31.7418,3125,0.032,238.9,5.0,9.0
18.284,27.9221,22.073,1.3012,81.7964,1627862310.0,1.0,31.772,3125,0.032,238.9,5.0,9.0
12.4964,27.9313,20.2412,1.3014,78.3043,1627862323.0,1.0,31.8192,3125,0.032,238.9,5.0,9.0
12.7588,27.939,22.6598,1.3014,79.5,1627862336.0,1.0,31.8509,3125,0.032,238.9,5.0,9.0
14.383,27.9495,20.6368,1.3078,79.0,1627862349.0,1.0,31.8777,3125,0.032,238.9,5.0,9.0
10.8828,27.9512,18.7139,1.3118,78.2,1627862362.0,1.0,31.8912,3125,0.032,238.9,5.0,9.0
7.9196,28.8105,11.7817,1.274,25.7,1627865183.0,0.0,32.8431,3125,0.032,238.9,1.0,3.4
10.1271,28.8182,15.0918,1.2775,21.5,1627865196.0,0.0,32.8375,3125,0.032,238.9,1.0,3.4
10.4297,28.8406,15.8615,1.2836,24.6397,1627865209.0,0.0,32.8404,3125,0.032,238.9,1.0,3.4
8.5083,28.8455,16.3432,1.2714,20.2,1627865222.0,0.0,32.1549,3125,0.032,238.9,1.0,3.4
9.349,28.8548,14.9494,1.2714,22.9,1627865235.0,0.0,32.1402,3125,0.032,238.9,1.0,3.4
9.6274,28.8601,16.7011,1.2714,22.7155,1627865248.0,0.0,32.1189,3125,0.032,238.9,1.0,3.4
11.2735,28.8778,13.8915,1.2714,25.5,1627865261.0,0.0,32.1075,3125,0.032,238.9,1.0,3.4
8.6018,28.8859,11.701,1.2747,15.4,1627865274.0,0.0,32.1032,3125,0.032,238.9,1.0,3.4
2.4969,28.8837,4.3541,1.2755,13.0,1627865287.0,0.0,32.1031,3125,0.032,238.9,2.0,3.6
9.9899,28.7012,15.3301,1.2834,21.1423,1627865300.0,0.0,33.2609,3125,0.032,238.9,2.0,3.6
